"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"19","GO:0014069",0.022116128639301,0.995776402641682,4,308,"postsynaptic density","CC",1.2987012987013,"Control","GRIN2B, FXR1, PCLO, NETO1"
"20","GO:0014704",0.0133283020259098,0.999288267060389,2,50,"intercalated disc","CC",4,"Control","DSP, SCN1A"
"21","GO:0014706",0.0255930367974435,0.994896753847522,4,259,"striated muscle tissue development","BP",1.54440154440154,"Control","DSP, SHOX2, TTN, XIRP2"
"22","GO:0016197",0.030168326120786,0.995375217271421,3,228,"endosomal transport","BP",1.31578947368421,"Control","ACAP2, RIC1, VPS16"
"23","GO:0016323",0.0365577875331642,0.993960166633842,3,245,"basolateral plasma membrane","CC",1.22448979591837,"Control","CDH16, DSP, RHCG"
"24","GO:0019080",0.0268547255205959,0.997892417384493,2,100,"viral gene expression","BP",2,"Control","ATG12, EIF3L"
"25","GO:0019081",0.00114646672246679,0.999983438300957,2,20,"viral translation","BP",10,"Control","ATG12, EIF3L"
"26","GO:0030016",0.00491176393138902,0.999204380616219,5,233,"myofibril","CC",2.14592274678112,"Control","FLNB, SCN1A, TTN, FXR1, XIRP2"
"27","GO:0030017",0.0187012642179228,0.996615058510582,4,213,"sarcomere","CC",1.87793427230047,"Control","FLNB, SCN1A, TTN, XIRP2"
"28","GO:0030018",0.00744406372986427,0.998978207554032,4,131,"Z disc","CC",3.05343511450382,"Control","FLNB, SCN1A, TTN, XIRP2"
"29","GO:0030029",0.0177053116608886,0.994860356246682,7,778,"actin filament-based process","BP",0.89974293059126,"Control","DSP, FLNB, SCN1A, TTN, TAOK2, ACAP2, XIRP2"
"30","GO:0030216",0.000736339354983567,0.999946468782087,4,172,"keratinocyte differentiation","BP",2.32558139534884,"Control","DSP, FLNB, KRT3, SGPP1"
"31","GO:0030424",0.0192333779382529,0.994912670421854,6,630,"axon","CC",0.952380952380952,"Control","SCN1A, FXR1, TAOK2, NFASC, PCLO, NETO1"
"32","GO:0030855",0.0103177762333999,0.997619177282142,6,724,"epithelial cell differentiation","BP",0.828729281767956,"Control","DSP, FLNB, KRT3, PKHD1, RHCG, SGPP1"
"33","GO:0031674",0.00852021696155421,0.998782101960576,4,145,"I band","CC",2.75862068965517,"Control","FLNB, SCN1A, TTN, XIRP2"
"34","GO:0032279",0.0252675997258743,0.994973255177003,4,324,"asymmetric synapse","CC",1.23456790123457,"Control","GRIN2B, FXR1, PCLO, NETO1"
"35","GO:0032432",0.0203705001919776,0.998628002705486,2,71,"actin filament bundle","CC",2.8169014084507,"Control","FLNB, XIRP2"
"36","GO:0033268",0.00271518826928874,0.99994046277008,2,16,"node of Ranvier","CC",12.5,"Control","SCN1A, NFASC"
"37","GO:0034109",0.0300339262288983,0.997499276490311,2,95,"homotypic cell-cell adhesion","BP",2.10526315789474,"Control","DSP, MEGF10"
"38","GO:0034330",0.0305989698705416,0.990992913926081,6,744,"cell junction organization","BP",0.806451612903226,"Control","DSP, GRIN2B, PKHD1, TAOK2, PCLO, XIRP2"
"39","GO:0034704",0.0381462518742333,0.996402093480341,2,74,"calcium channel complex","CC",2.7027027027027,"Control","SCN1A, CATSPERG"
"40","GO:0035418",0.0331647730536442,0.997097625854953,2,77,"protein localization to synapse","BP",2.5974025974026,"Control","PCLO, NETO1"
"41","GO:0036126",0.0499017467941023,0.994501017674616,2,141,"sperm flagellum","CC",1.41843971631206,"Control","CATSPERG, DNHD1"
"42","GO:0038024",0.0218281110837049,0.998478405272503,2,64,"cargo receptor activity","MF",3.125,"Control","MEGF10, SSC5D"
"43","GO:0042391",0.0389086108009605,0.991136959521315,4,428,"regulation of membrane potential","BP",0.934579439252336,"Control","DSP, GRIN2B, SCN1A, NETO1"
"44","GO:0042641",0.022189928657311,0.998436096631385,2,71,"actomyosin","CC",2.8169014084507,"Control","FLNB, XIRP2"
"45","GO:0043194",0.00480282103878115,0.999855357414442,2,21,"axon initial segment","CC",9.52380952380952,"Control","SCN1A, NFASC"
"46","GO:0043292",0.00525790650370787,0.999134087911885,5,241,"contractile fiber","CC",2.0746887966805,"Control","FLNB, SCN1A, TTN, FXR1, XIRP2"
"47","GO:0043588",0.0100365015004996,0.99848335968966,4,311,"skin development","BP",1.28617363344051,"Control","DSP, FLNB, KRT3, SGPP1"
"48","GO:0043954",0.0225667823624662,0.998397219369076,2,67,"cellular component maintenance","BP",2.98507462686567,"Control","GRIN2B, PCLO"
"49","GO:0044291",0.00179366316035075,0.999903534389462,3,68,"cell-cell contact zone","CC",4.41176470588235,"Control","DSP, SCN1A, CADM4"
"50","GO:0044304",0.0270616497895515,0.997882591152175,2,67,"main axon","CC",2.98507462686567,"Control","SCN1A, NFASC"
"51","GO:0045103",0.0235641581096604,0.998277018649443,2,93,"intermediate filament-based process","BP",2.1505376344086,"Control","DSP, KRT3"
"52","GO:0045104",0.0231251085615692,0.998326231149765,2,92,"intermediate filament cytoskeleton organization","BP",2.17391304347826,"Control","DSP, KRT3"
"53","GO:0045109",0.0105815953201085,0.999494477023816,2,72,"intermediate filament organization","BP",2.77777777777778,"Control","DSP, KRT3"
"54","GO:0045216",0.023426625134059,0.996742140570309,3,206,"cell-cell junction organization","BP",1.45631067961165,"Control","DSP, PKHD1, XIRP2"
"55","GO:0045335",0.0477123436311572,0.994870769157472,2,139,"phagocytic vesicle","CC",1.43884892086331,"Control","FLNB, ATG12"
"56","GO:0048167",0.00360481928574271,0.999594336601888,4,212,"regulation of synaptic plasticity","BP",1.88679245283019,"Control","GRIN2B, FXR1, MCTP1, NETO1"
"57","GO:0048168",0.000897346212221687,0.999962361791977,3,55,"regulation of neuronal synaptic plasticity","BP",5.45454545454545,"Control","GRIN2B, MCTP1, NETO1"
"58","GO:0048641",0.00190117130306139,0.99996390344118,2,25,"regulation of skeletal muscle tissue development","BP",8,"Control","SHOX2, MEGF10"
"59","GO:0048644",0.00198119543620111,0.999814570224658,4,80,"muscle organ morphogenesis","BP",5,"Control","DSP, SHOX2, TTN, XIRP2"
"60","GO:0048729",0.0201941245975954,0.99459985267425,6,622,"tissue morphogenesis","BP",0.964630225080386,"Control","DSP, GCNT1, PKHD1, SHOX2, TTN, XIRP2"
"61","GO:0048738",0.0226713733153994,0.995645604978446,4,243,"cardiac muscle tissue development","BP",1.64609053497942,"Control","DSP, SHOX2, TTN, XIRP2"
"62","GO:0051606",0.0484269057243746,0.988157575607509,4,614,"detection of stimulus","BP",0.651465798045603,"Control","SCN1A, TTN, OR51J1, OR14C36, SSC5D"
"63","GO:0051966",0.0262229007561821,0.997976270320523,2,78,"regulation of synaptic transmission, glutamatergic","BP",2.56410256410256,"Control","GRIN2B, FXR1"
"64","GO:0055008",0.0129758766769809,0.998584420021269,3,61,"cardiac muscle tissue morphogenesis","BP",4.91803278688525,"Control","DSP, TTN, XIRP2"
"65","GO:0060047",0.0147748920334083,0.997504271862556,4,241,"heart contraction","BP",1.6597510373444,"Control","DSP, SCN1A, SHOX2, TTN"
"66","GO:0060048",0.0326365422019155,0.994869219340026,3,137,"cardiac muscle contraction","BP",2.18978102189781,"Control","DSP, SCN1A, TTN"
"67","GO:0060079",0.0425160423190539,0.99572126135383,2,107,"excitatory postsynaptic potential","BP",1.86915887850467,"Control","GRIN2B, NETO1"
"68","GO:0060291",0.032478447018964,0.997175548431321,2,105,"long-term synaptic potentiation","BP",1.9047619047619,"Control","GRIN2B, FXR1"
"69","GO:0060415",0.00177398580830738,0.999839397542863,4,73,"muscle tissue morphogenesis","BP",5.47945205479452,"Control","DSP, SHOX2, TTN, XIRP2"
"70","GO:0060537",0.000928995060932969,0.999844307617304,7,423,"muscle tissue development","BP",1.6548463356974,"Control","DSP, FLNB, SHOX2, TTN, GPCPD1, MEGF10, XIRP2"
"71","GO:0060538",0.000114978121625503,0.999992009027039,5,170,"skeletal muscle organ development","BP",2.94117647058824,"Control","FLNB, SHOX2, FXR1, GPCPD1, MEGF10"
"72","GO:0061061",0.000374262858471767,0.999930015325416,9,671,"muscle structure development","BP",1.34128166915052,"Control","DSP, FLNB, PTGFRN, SHOX2, TTN, FXR1, GPCPD1, MEGF10, XIRP2"
"73","GO:0070161",0.0450450430554716,0.985458048800971,6,871,"anchoring junction","CC",0.68886337543054,"Control","DSP, FLNB, SCN1A, NFASC, XIRP2, CADM4"
"74","GO:0070252",0.0479416312270332,0.994850689400348,2,103,"actin-mediated cell contraction","BP",1.94174757281553,"Control","DSP, SCN1A"
"75","GO:0086001",0.0313956824102962,0.997332990660113,2,76,"cardiac muscle cell action potential","BP",2.63157894736842,"Control","DSP, SCN1A"
"76","GO:0086002",0.0153083305624222,0.999119438979653,2,53,"cardiac muscle cell action potential involved in contraction","BP",3.77358490566038,"Control","DSP, SCN1A"
"77","GO:0086003",0.0286494412557557,0.997682957066828,2,76,"cardiac muscle cell contraction","BP",2.63157894736842,"Control","DSP, SCN1A"
"78","GO:0097352",0.00888053747654895,0.999614980833026,2,56,"autophagosome maturation","BP",3.57142857142857,"Control","ATG12, VPS16"
"79","GO:0097517",0.0175337822978324,0.99891111214237,2,65,"contractile actin filament bundle","CC",3.07692307692308,"Control","FLNB, XIRP2"
"80","GO:0098609",0.0184115911182834,0.994609631282379,7,936,"cell-cell adhesion","BP",0.747863247863248,"Control","CDH16, DSP, GCNT1, PKHD1, NFASC, MEGF10, CADM4"
"81","GO:0098631",0.0144063715703184,0.999193431580626,2,64,"cell adhesion mediator activity","MF",3.125,"Control","DSP, NFASC"
"82","GO:0098632",0.0101023112164742,0.999532640671539,2,52,"cell-cell adhesion mediator activity","MF",3.84615384615385,"Control","DSP, NFASC"
"83","GO:0098815",0.0177823859237637,0.998895719120771,2,49,"modulation of excitatory postsynaptic potential","BP",4.08163265306122,"Control","GRIN2B, NETO1"
"84","GO:0098984",0.0311947878408866,0.993374849570461,4,353,"neuron to neuron synapse","CC",1.13314447592068,"Control","GRIN2B, FXR1, PCLO, NETO1"
"85","GO:0099081",0.0360361756128328,0.987865357020221,7,989,"supramolecular polymer","CC",0.70778564206269,"Control","DSP, FLNB, KRT3, SCN1A, TTN, FXR1, XIRP2"
"86","GO:0099505",0.00391480932890036,0.999891567006759,2,29,"regulation of presynaptic membrane potential","BP",6.89655172413793,"Control","GRIN2B, SCN1A"
"87","GO:0099512",0.0341891027020647,0.988616469960538,7,981,"supramolecular fiber","CC",0.713557594291539,"Control","DSP, FLNB, KRT3, SCN1A, TTN, FXR1, XIRP2"
"88","GO:0099565",0.0469229564794347,0.995013587531392,2,112,"chemical synaptic transmission, postsynaptic","BP",1.78571428571429,"Control","GRIN2B, NETO1"
"89","GO:0099572",0.027860013532973,0.994287651483858,4,337,"postsynaptic specialization","CC",1.18694362017804,"Control","GRIN2B, FXR1, PCLO, NETO1"
"90","GO:0101003",0.0116334138435003,0.999418503627681,2,60,"ficolin-1-rich granule membrane","CC",3.33333333333333,"Control","DSP, NFASC"
"91","GO:1901861",0.00673675132473274,0.999748718878769,2,44,"regulation of muscle tissue development","BP",4.54545454545455,"Control","SHOX2, MEGF10"
"92","GO:1902414",0.00650656425800857,0.999441124659575,3,105,"protein localization to cell junction","BP",2.85714285714286,"Control","DSP, PCLO, NETO1"
"93","GO:2000463",0.00605937032601098,0.99978882904467,2,32,"positive regulation of excitatory postsynaptic potential","BP",6.25,"Control","GRIN2B, NETO1"
