"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"49","GO:0030135",0.0326794528403601,0.991227614892092,5,301,"coated vesicle","CC",1.66112956810631,"IHD","COL7A1, IGF2R, ASTN2, SEC31B, CIDEB"
"50","GO:0030667",0.0383383175773725,0.989261724712923,5,308,"secretory granule membrane","CC",1.62337662337662,"IHD","ACP3, CR1, IGF2R, CXCR1, PTPRJ, SLC27A2"
"51","GO:0031045",0.0293441391252372,0.997604773129471,2,37,"dense core granule","CC",5.4054054054054,"IHD","CACNA2D1, VPS13A"
"52","GO:0031424",0.0360217166010562,0.996645335482382,2,81,"keratinization","BP",2.46913580246914,"IHD","TGM3, LCE2C"
"53","GO:0031577",0.0303784744686783,0.997455695754921,2,45,"spindle checkpoint signaling","BP",4.44444444444444,"IHD","CDC20, TTK"
"54","GO:0031903",0.0491140419236055,0.994614953588999,2,62,"microbody membrane","CC",3.2258064516129,"IHD","GNPAT, SLC27A2"
"55","GO:0031907",0.0228390301573131,0.998351036989499,2,51,"microbody lumen","CC",3.92156862745098,"IHD","IDE, GNPAT"
"56","GO:0032069",0.00478525553246692,0.99985309834018,2,22,"regulation of nuclease activity","BP",9.09090909090909,"IHD","OAS2, PDE3A"
"57","GO:0032526",0.0281505011596273,0.995745974120263,3,105,"response to retinoic acid","BP",2.85714285714286,"IHD","BRINP1, TNC, IGF2R"
"58","GO:0032703",0.00930741857891257,0.999590729252811,2,28,"negative regulation of interleukin-2 production","BP",7.14285714285714,"IHD","CR1, NAV3"
"59","GO:0032786",0.0457304122037824,0.995178047076842,2,62,"positive regulation of DNA-templated transcription, elongation","BP",3.2258064516129,"IHD","SUPT5H, ZMYND8"
"60","GO:0033017",0.0450933038804,0.995333578968351,2,42,"sarcoplasmic reticulum membrane","CC",4.76190476190476,"IHD","CAMK2G, RYR1"
"61","GO:0033046",0.031178228045221,0.997350122856603,2,46,"negative regulation of sister chromatid segregation","BP",4.34782608695652,"IHD","CDC20, TTK"
"62","GO:0033047",0.0402946208590604,0.996051887963473,2,52,"regulation of mitotic sister chromatid segregation","BP",3.84615384615385,"IHD","CDC20, TTK"
"63","GO:0033048",0.031178228045221,0.997350122856603,2,46,"negative regulation of mitotic sister chromatid segregation","BP",4.34782608695652,"IHD","CDC20, TTK"
"64","GO:0033120",0.0227276401025366,0.998369689510983,2,45,"positive regulation of RNA splicing","BP",4.44444444444444,"IHD","CIRBP, NCL"
"65","GO:0033293",0.00500770841970363,0.999601914928752,3,79,"monocarboxylic acid binding","MF",3.79746835443038,"IHD","GSTA1, IGF2R, NAPEPLD"
"66","GO:0034694",0.0194163626019566,0.998736151709898,2,32,"response to prostaglandin","BP",6.25,"IHD","TNC, PTGER2"
"67","GO:0034704",0.0450950256797291,0.991876164200401,3,74,"calcium channel complex","CC",4.05405405405405,"IHD","CACNA2D1, RYR1, CACNG3"
"68","GO:0035249",0.0474981636478603,0.99119891683631,3,109,"synaptic transmission, glutamatergic","BP",2.75229357798165,"IHD","GRM8, FXR1, CACNG3"
"69","GO:0035459",0.0142421385294728,0.999210330424899,2,34,"vesicle cargo loading","BP",5.88235294117647,"IHD","SEC31B, CIDEB"
"70","GO:0035987",0.0419554680808601,0.995807635180902,2,48,"endodermal cell differentiation","BP",4.16666666666667,"IHD","COL7A1, LAMA3"
"71","GO:0040020",0.0099934420497328,0.999540806474602,2,32,"regulation of meiotic nuclear division","BP",6.25,"IHD","CDC20, PDE3A"
"72","GO:0042579",0.0339699882426949,0.994461600284271,3,134,"microbody","CC",2.23880597014925,"IHD","IDE, GNPAT, SLC27A2"
"73","GO:0043001",0.0302328315003338,0.997495216977071,2,36,"Golgi to plasma membrane protein transport","BP",5.55555555555556,"IHD","ATP2C1, GOLPH3L"
"74","GO:0043114",0.0454429052135384,0.995251330474007,2,50,"regulation of vascular permeability","BP",4,"IHD","PDE3A, PTPRJ"
"75","GO:0043116",0.00614184993543208,0.999789142670464,2,18,"negative regulation of vascular permeability","BP",11.1111111111111,"IHD","PDE3A, PTPRJ"
"76","GO:0044272",0.0495240797220582,0.990626477647086,3,155,"sulfur compound biosynthetic process","BP",1.93548387096774,"IHD","GSTA1, MAT1A, SLC27A2"
"77","GO:0044771",0.00110724564564542,0.999984734464403,2,13,"meiotic cell cycle phase transition","BP",15.3846153846154,"IHD","CDC20, TTK"
"78","GO:0044785",0.000127461419043083,0.999999549518368,2,5,"metaphase/anaphase transition of meiotic cell cycle","BP",40,"IHD","CDC20, TTK"
"79","GO:0045839",0.0385664993508799,0.996306215611757,2,54,"negative regulation of mitotic nuclear division","BP",3.7037037037037,"IHD","CDC20, TTK"
"80","GO:0045841",0.031178228045221,0.997350122856603,2,46,"negative regulation of mitotic metaphase/anaphase transition","BP",4.34782608695652,"IHD","CDC20, TTK"
"81","GO:0046473",0.0231558419293817,0.998340475309245,2,34,"phosphatidic acid metabolic process","BP",5.88235294117647,"IHD","GNPAT, DGKH"
"82","GO:0048013",0.0396740143061158,0.996147428661804,2,51,"ephrin receptor signaling pathway","BP",3.92156862745098,"IHD","EFNA4, EPHA1"
"83","GO:0048024",0.0213089889386912,0.997102877860771,3,105,"regulation of mRNA splicing, via spliceosome","BP",2.85714285714286,"IHD","CIRBP, NCL, FXR1"
"84","GO:0048026",0.00687983337485377,0.99973990504188,2,31,"positive regulation of mRNA splicing, via spliceosome","BP",6.45161290322581,"IHD","CIRBP, NCL"
"85","GO:0048193",0.00223353890103649,0.999545385146112,7,283,"Golgi vesicle transport","BP",2.47349823321555,"IHD","VPS13A, SEC31B, ATP2C1, CIDEB, GOLPH3L, TRAPPC11, CREB3L2"
"86","GO:0048475",0.0160715978963789,0.998038930155708,3,92,"coated membrane","CC",3.26086956521739,"IHD","IGF2R, SEC31B, CIDEB"
"87","GO:0050684",0.0334178624345208,0.994589948041968,3,127,"regulation of mRNA processing","BP",2.36220472440945,"IHD","CIRBP, NCL, FXR1"
"88","GO:0050685",0.00984998993936411,0.999548360845025,2,36,"positive regulation of mRNA processing","BP",5.55555555555556,"IHD","CIRBP, NCL"
"89","GO:0051306",0.0458569105504315,0.995161128755834,2,60,"mitotic sister chromatid separation","BP",3.33333333333333,"IHD","CDC20, TTK"
"90","GO:0051445",0.00439875346138133,0.999668109059303,3,64,"regulation of meiotic cell cycle","BP",4.6875,"IHD","CDC20, PDE3A, TTK"
"91","GO:0051783",0.0487389054966206,0.990841825121354,3,143,"regulation of nuclear division","BP",2.0979020979021,"IHD","CDC20, PDE3A, TTK"
"92","GO:0051784",0.0465536883787039,0.995045008359767,2,61,"negative regulation of nuclear division","BP",3.27868852459016,"IHD","CDC20, TTK"
"93","GO:0051894",0.012566555335366,0.999356595901793,2,26,"positive regulation of focal adhesion assembly","BP",7.69230769230769,"IHD","PTPRJ, FMN1"
"94","GO:0051966",0.0183035832094744,0.997663986420085,3,78,"regulation of synaptic transmission, glutamatergic","BP",3.84615384615385,"IHD","GRM8, FXR1, CACNG3"
"95","GO:0051985",0.0326412943530167,0.997152707078594,2,48,"negative regulation of chromosome segregation","BP",4.16666666666667,"IHD","CDC20, TTK"
"96","GO:0060425",0.0498273716367712,0.994512114739571,2,54,"lung morphogenesis","BP",3.7037037037037,"IHD","TNC, HHIP"
"97","GO:0060441",0.0164178545177688,0.999025013176595,2,30,"epithelial tube branching involved in lung morphogenesis","BP",6.66666666666667,"IHD","TNC, HHIP"
"98","GO:0060677",0.00123146935569398,0.999983669935862,2,8,"ureteric bud elongation","BP",25,"IHD","SALL1, FMN1"
"99","GO:0060700",0.00115713596796178,0.999984707911928,2,9,"regulation of ribonuclease activity","BP",22.2222222222222,"IHD","OAS2, PDE3A"
"100","GO:0061024",0.00550680557164421,0.998159573520267,11,770,"membrane organization","BP",1.42857142857143,"IHD","CRISP1, CR1, GNPAT, ZMYND8, SEC31B, ATP2C1, CIDEB, GOLPH3L, TRAPPC11, VIPAS39, WNK1"
"101","GO:0070098",0.0457241878932496,0.995144571090084,2,90,"chemokine-mediated signaling pathway","BP",2.22222222222222,"IHD","CXCR1, WNK1"
"102","GO:0070577",0.0269046476738408,0.9979447757046,2,25,"lysine-acetylated histone binding","MF",8,"IHD","ZZEF1, ZMYND8"
"103","GO:0071173",0.0293750102911559,0.997585484630479,2,44,"spindle assembly checkpoint signaling","BP",4.54545454545455,"IHD","CDC20, TTK"
"104","GO:0071174",0.0293750102911559,0.997585484630479,2,44,"mitotic spindle checkpoint signaling","BP",4.54545454545455,"IHD","CDC20, TTK"
"105","GO:0071379",0.0111207358424962,0.999473625220024,2,21,"cellular response to prostaglandin stimulus","BP",9.52380952380952,"IHD","TNC, PTGER2"
"106","GO:0072033",0.00107321659859399,0.999986728030355,2,8,"renal vesicle formation","BP",25,"IHD","SALL1, FMN1"
"107","GO:0072077",0.00375405097966766,0.999900495085286,2,17,"renal vesicle morphogenesis","BP",11.7647058823529,"IHD","SALL1, FMN1"
"108","GO:0072087",0.00403112686020813,0.99988856330625,2,18,"renal vesicle development","BP",11.1111111111111,"IHD","SALL1, FMN1"
"109","GO:0072092",0.000206287989213843,0.999999433833906,2,3,"ureteric bud invasion","BP",66.6666666666667,"IHD","SALL1, FMN1"
"110","GO:0072093",0.000334867372436983,0.99999834222201,2,4,"metanephric renal vesicle formation","BP",50,"IHD","SALL1, FMN1"
"111","GO:0072210",0.0247934175984151,0.998143269395372,2,41,"metanephric nephron development","BP",4.8780487804878,"IHD","SALL1, FMN1"
"112","GO:0072273",0.00999703307862817,0.999548054561583,2,24,"metanephric nephron morphogenesis","BP",8.33333333333333,"IHD","SALL1, FMN1"
"113","GO:0072283",0.00261044276579613,0.999943782954415,2,14,"metanephric renal vesicle morphogenesis","BP",14.2857142857143,"IHD","SALL1, FMN1"
"114","GO:0072665",0.0225900972246075,0.99687236682648,3,86,"protein localization to vacuole","BP",3.48837209302326,"IHD","CACNG3, VPS13A, MFSD1"
"115","GO:0090110",0.00344219701282396,0.999913272408887,2,16,"COPII-coated vesicle cargo loading","BP",12.5,"IHD","SEC31B, CIDEB"
"116","GO:0090114",0.00174300309415455,0.99990665274794,3,43,"COPII-coated vesicle budding","BP",6.97674418604651,"IHD","SEC31B, CIDEB, TRAPPC11"
"117","GO:0090150",0.0488696122055707,0.987770249254585,4,257,"establishment of protein localization to membrane","BP",1.55642023346304,"IHD","ICMT, ATP2C1, GOLPH3L, WNK1"
"118","GO:0098992",0.0123901389256869,0.999371834735037,2,25,"neuronal dense core vesicle","CC",8,"IHD","CACNA2D1, VPS13A"
"119","GO:0099023",0.0399177212807703,0.996100980996609,2,56,"vesicle tethering complex","CC",3.57142857142857,"IHD","TRAPPC11, VIPAS39"
"120","GO:0140033",0.0269046476738408,0.9979447757046,2,25,"acetylation-dependent protein binding","MF",8,"IHD","ZZEF1, ZMYND8"
"121","GO:0140693",0.0316564520506822,0.99733400536166,2,30,"molecular condensate scaffold activity","MF",6.66666666666667,"IHD","FXR1, WNK1"
"122","GO:0150115",0.0460318267271623,0.991584854189576,3,102,"cell-substrate junction organization","BP",2.94117647058824,"IHD","LAMA3, PTPRJ, FMN1"
"123","GO:0150117",0.018256162679516,0.998851530266002,2,31,"positive regulation of cell-substrate junction organization","BP",6.45161290322581,"IHD","PTPRJ, FMN1"
"124","GO:1901568",0.040305398843159,0.996017625359531,2,74,"fatty acid derivative metabolic process","BP",2.7027027027027,"IHD","SLC27A2, ACSS3"
"125","GO:1901570",0.020543575593634,0.998600347253538,2,48,"fatty acid derivative biosynthetic process","BP",4.16666666666667,"IHD","SLC27A2, ACSS3"
"126","GO:1902100",0.0326412943530167,0.997152707078594,2,48,"negative regulation of metaphase/anaphase transition of cell cycle","BP",4.16666666666667,"IHD","CDC20, TTK"
"127","GO:1905819",0.0326412943530167,0.997152707078594,2,48,"negative regulation of chromosome separation","BP",4.16666666666667,"IHD","CDC20, TTK"
"128","GO:2000241",0.0183970781105618,0.996600212518886,4,200,"regulation of reproductive process","BP",2,"IHD","CRISP1, CDC20, PDE3A, TTK"
"129","GO:2000816",0.031178228045221,0.997350122856603,2,46,"negative regulation of mitotic sister chromatid separation","BP",4.34782608695652,"IHD","CDC20, TTK"
