"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","hitsPerc","Condition","genes"
"21","GO:0002062",0.0114161176501721,0.993639012121358,34,108,"chondrocyte differentiation","BP",31.4814814814815,"IHD","BMP6, BMPR1B, RUNX2, RUNX1, COL11A1, EXT1, GLI3, GPLD1, HIF1A, SMAD3, MATN1, MEF2D, NFIB, PRKG2, RARB, RB1, SOX5, TGFBR2, TRPS1, WNT7A, ZBTB16, FGF18, ADAMTS7, CHSY1, SULF1, GREM1, CHST11, MEX3C, BPNT2, SOX6, CREB3L2, ADAMTS12, COL27A1, SCIN, MBOAT2, ZNF664-RFLNA"
"22","GO:0002063",0.0150914765494053,0.994761536251905,12,29,"chondrocyte development","BP",41.3793103448276,"IHD","BMPR1B, RUNX2, COL11A1, EXT1, MATN1, TGFBR2, FGF18, CHSY1, SULF1, CHST11, MEX3C, BPNT2, COL27A1, ZNF664-RFLNA"
"23","GO:0002071",0.0368133187552193,0.994121853589332,4,8,"glandular epithelial cell maturation","BP",50,"IHD","HIF1A, NKX6-1, PGR, RFX3, GPAT4"
"24","GO:0002090",0.0429256977816538,0.976706131111567,22,63,"regulation of receptor internalization","BP",34.9206349206349,"IHD","ANGPT1, ARRB1, DRD2, LPAR1, HIP1, INSR, MKLN1, PLCG2, PPP3R1, RALA, SYK, NUMB, MTMR2, TBC1D5, MAGI2, SYNE1, GREM1, AHI1, SCYL2, DTNBP1, GSG1L, RSPO1"
"25","GO:0002092",0.0400125323149931,0.984097662056176,12,27,"positive regulation of receptor internalization","BP",44.4444444444444,"IHD","ANGPT1, ARRB1, DRD2, INSR, PLCG2, SYK, TBC1D5, MAGI2, GREM1, AHI1, SCYL2, DTNBP1"
"26","GO:0002253",0.0320586147546792,0.975508558274158,97,499,"activation of immune response","BP",19.438877755511,"IHD","ABL1, BCL2, BRAF, SERPING1, C4BPA, C5, C6, C7, C8A, CACNB4, CASP1, CD247, CD59, CCR7, CMKLR1, CR1, CR1L, CD55, ELF1, EP300, ESR1, FGR, FPR2, FYB1, FYN, XRCC6, GPLD1, CFH, CFHR2, IFI16, ITK, KLRD1, KRT1, LYN, NFATC2, OAS1, PDE4B, PDE4D, PIK3R1, PLCG2, PPP2CA, PRKCB, PRKCE, PRKCH, PRKD1, PRKDC, MAPK1, PTK2, PTPRC, PTPRJ, NECTIN2, SOS1, SYK, MAP3K7, TLR3, TRAF3, VAV2, XRCC5, ZAP70, NR4A3, AP3B1, SKAP1, EIF2B3, NMI, MFHAS1, PUM1, PJA2, VAV3, KHDRBS1, CD226, CFHR4, HHLA2, NLRP1, SIRT2, PLCL2, LSM14A, LAT, TNFRSF21, BLNK, UBQLN1, SPG21, RC3H2, RNF125, DHX33, RTN4, IFIH1, WNK1, TNIP3, SVEP1, ALPK1, COLEC12, ITCH, ZNRF1, KLHL6, NLRP3, GBP5, RC3H1, DAB2IP, THEMIS"
"27","GO:0002778",0.0409282595895532,0.99421037775455,3,9,"antibacterial peptide production","BP",33.3333333333333,"IHD","KLK7, SPINK5, KLK5"
"28","GO:0002784",0.0403511740450154,0.994324651187715,3,9,"regulation of antimicrobial peptide production","BP",33.3333333333333,"IHD","KLK7, SPINK5, KLK5"
"29","GO:0002786",0.028657185318558,0.996824397602919,3,7,"regulation of antibacterial peptide production","BP",42.8571428571429,"IHD","KLK7, SPINK5, KLK5"
"30","GO:0002803",0.0427243467228313,0.996895580857906,2,5,"positive regulation of antibacterial peptide production","BP",40,"IHD","KLK7, KLK5"
"31","GO:0002920",0.00202172883932679,0.999365588387148,14,45,"regulation of humoral immune response","BP",31.1111111111111,"IHD","SERPING1, C4BPA, CD59, CCR7, CR1, CR1L, CD55, CFH, KLK7, PTPRC, CXCL13, SPINK5, KLK5, SVEP1"
"32","GO:0002921",0.00874029599462976,0.9980245910806,8,17,"negative regulation of humoral immune response","BP",47.0588235294118,"IHD","SERPING1, C4BPA, CD59, CR1, CR1L, CD55, SPINK5, SVEP1"
"33","GO:0002922",0.0369252178295592,0.990653688702682,5,22,"positive regulation of humoral immune response","BP",22.7272727272727,"IHD","CCR7, CR1, KLK7, PTPRC, KLK5"
"34","GO:0003321",0.0478006474960616,0.994036822254698,3,6,"positive regulation of blood pressure by epinephrine-norepinephrine","BP",50,"IHD","ADRA1B, ADRA1A, PDE4D"
"35","GO:0003678",0.0364436168823156,0.982080615886317,17,54,"DNA helicase activity","MF",31.4814814814815,"IHD","XRCC6, IGHMBP2, MCM4, MCM6, RECQL, RFC4, XRCC5, RUVBL1, RECQL5, G3BP1, POLQ, RAD54B, FANCM, BRIP1, NAV2, HELB, MCM9"
"36","GO:0003725",0.0478056076427984,0.973541070530043,21,72,"double-stranded RNA binding","MF",29.1666666666667,"IHD","ADARB2, CLTC, DHX15, MBNL1, OAS1, OAS2, STAU1, TFRC, TLR3, NLRP1, LSM14A, STAU2, RC3H2, APTX, STRBP, DHX33, IFIH1, MTDH, ADAD1, RC3H1, AGO3"
"37","GO:0003880",0.0289756851213815,1,2,2,"protein C-terminal carboxyl O-methyltransferase activity","MF",100,"IHD","ICMT, LCMT1"
"38","GO:0004222",0.0243987081094207,0.985735654556567,32,105,"metalloendopeptidase activity","MF",30.4761904761905,"IHD","ECE1, ADAM2, IDE, KEL, MIPEP, MME, MMP16, PAPPA, KLK7, THOP1, TLL1, ADAM12, ADAM23, ADAM18, MMP20, ADAMTS3, CLCA2, ADAM29, ADAMTS7, ADAMTS6, ADAM22, MMP26, NLN, PAPPA2, ADAMTS20, ADAMTS12, LMLN, TMPRSS6, ADAMTS17, ADAMTS18, ADAMTS19, TRABD2B"
"39","GO:0004558",0.0415908032050716,0.99707111842681,3,4,"alpha-1,4-glucosidase activity","MF",75,"IHD","GANC, SI, MGAM"
"40","GO:0004653",0.0412052134437553,0.98646113765979,11,18,"polypeptide N-acetylgalactosaminyltransferase activity","MF",61.1111111111111,"IHD","GALNT1, GALNT2, GALNT3, GALNT5, GALNT7, GALNT10, GALNT16, GALNT17, GALNT12, GALNT13, GALNT18, GALNTL6"
"41","GO:0004719",0.0088664972529609,1,3,3,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF",100,"IHD","PCMT1, PCMTD2, PCMTD1"
"42","GO:0004769",0.0125494982462768,0.999594060962091,2,4,"steroid delta-isomerase activity","MF",50,"IHD","GSTA1, HSD3B2"
"43","GO:0004930",0.0178558123435627,0.986824458901417,84,806,"G protein-coupled receptor activity","MF",10.4218362282878,"IHD","ADRA1B, ADRA1A, ADGRB3, CALCR, CASR, CHRM3, CCR6, CCR7, ACKR2, CMKLR1, DRD2, LPAR1, ADGRE1, FPR2, GABRB1, GLP1R, XCR1, PRLHR, GRIK3, GRM1, GRM3, GRM5, GRM7, GRM8, HCRTR2, HRH2, HTR1E, HTR1F, HTR2A, HTR7, CXCR1, MC2R, NPR3, NPY1R, NTSR1, PGR, PTGER2, PTGER3, PTGER4, RHO, TSHR, FZD6, LGR5, GPRC5A, GABBR2, CELSR1, NPFFR2, GPR176, PTGDR2, SORCS3, ADGRL2, ADGRL3, LPAR3, NTSR2, OR1J4, TAS2R3, SLC39A9, AGTRAP, GPR158, SORCS2, RXFP1, ADGRL4, OR4K1, GPR157, OR6K2, GPR63, OR12D3, TAAR8, ADGRV1, MCHR2, SORCS1, OR2T4, ADGRA3, TAPT1, ADGRG5, ADGRF5, GPRC6A, ADGRF1, OR51B5, OR2L13, OR52B6, GPR141, OR2T27, GPR179"
"44","GO:0004950",0.00391528255810655,0.999305734219303,6,26,"chemokine receptor activity","MF",23.0769230769231,"IHD","CCR6, CCR7, ACKR2, CMKLR1, XCR1, CXCR1"
"45","GO:0004955",0.0444872092234035,0.991553563953527,4,10,"prostaglandin receptor activity","MF",40,"IHD","PTGER2, PTGER3, PTGER4, PTGDR2"
"46","GO:0004957",0.0285464328075376,0.997542973952011,3,5,"prostaglandin E receptor activity","MF",60,"IHD","PTGER2, PTGER3, PTGER4"
"47","GO:0005026",0.0332778260658582,1,2,2,"transforming growth factor beta receptor activity, type II","MF",100,"IHD","AMHR2, TGFBR2"
"48","GO:0005048",0.00512205229966088,0.998172082542638,15,43,"signal sequence binding","MF",34.8837209302326,"IHD","KPNA1, KPNA2, KPNA3, KPNA4, PEX7, PEX19, PEX5, NUP214, BABAM2, NUP153, KPNA6, PEX5L, SEC61A2, CEMIP, KPNA7, POM121C"
"49","GO:0005244",0.0413910373557706,0.970747889211459,62,199,"voltage-gated monoatomic ion channel activity","MF",31.1557788944724,"IHD","CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA2D1, CACNB2, CACNB4, PTK2B, GRIN2A, GRIN2B, KCNA6, KCNC1, KCNC2, KCND2, KCND3, KCNG1, KCNH1, KCNJ2, KCNJ6, KCNJ15, KCNK1, KCNK3, KCNMA1, KCNN2, KCNN3, KCNS3, RYR1, SCN1A, SCN2A, SCN3A, SCN8A, SCN9A, SCN10A, SNAP25, ABCC8, KCNAB1, CACNA1I, KCNB2, ABCC9, CACNG3, CACNG2, KCNH4, CACNG5, CACNG4, KCNH5, KCNIP1, TPCN1, KCNK10, CACNA2D3, KCNQ5, KCNK13, KCNK12, KCNT1, KCNIP4, KCNH7, TMC1, KCNH8, ANO6, TPCN2, KCNT2, HCN1"
"50","GO:0005245",0.0391114985510797,0.979661116760588,23,51,"voltage-gated calcium channel activity","MF",45.0980392156863,"IHD","CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA2D1, CACNB2, CACNB4, RYR1, SCN1A, SCN2A, SCN3A, SCN8A, SCN9A, SCN10A, CACNA1I, CACNG3, CACNG2, CACNG5, CACNG4, CACNA2D3, TMC1, TPCN2"
"51","GO:0005249",0.0160146183296466,0.991027043995431,32,99,"voltage-gated potassium channel activity","MF",32.3232323232323,"IHD","KCNA6, KCNC1, KCNC2, KCND2, KCND3, KCNG1, KCNH1, KCNJ2, KCNJ6, KCNJ15, KCNK1, KCNK3, KCNMA1, KCNN2, KCNN3, KCNS3, SNAP25, ABCC8, KCNAB1, KCNB2, ABCC9, KCNH4, KCNH5, KCNK10, KCNQ5, KCNK13, KCNK12, KCNT1, KCNH7, KCNH8, KCNT2, HCN1"
"52","GO:0005614",0.0166433016788303,0.996893124134342,7,11,"interstitial matrix","CC",63.6363636363636,"IHD","TNC, VIT, COL14A1, NAV2, EGFLAM, CCDC80, VWC2"
"53","GO:0005736",0.0390142884851729,0.99441638056137,3,10,"RNA polymerase I complex","CC",30,"IHD","POLR2F, POLR1A, POLR1D"
"54","GO:0005802",0.0291774654044471,0.979529654849301,64,236,"trans-Golgi network","CC",27.1186440677966,"IHD","APP, BICD1, CDH1, AP1S1, CLTC, GOLGA4, NDST1, HTR7, IGF2R, MME, MYO1B, PCSK5, ATP8B1, PRKD1, RAB6A, ST3GAL1, SNAP25, SORL1, EIPR1, LGR5, PLPP3, GBF1, PCSK7, STX8, ATP2C2, ATP9A, STX6, ATP8A1, COG5, ARFGEF1, FUT9, RAB31, RAB21, NMNAT2, DENND5A, AP4E1, RAB38, ARL5A, NBEA, ATP2C1, ARFIP1, RAB30, ASAP1, GSAP, RBFOX1, BPNT2, MARCHF1, GOLPH3L, VPS53, SLC39A9, SMPD4, BIRC6, COG6, MARCHF4, RIC1, SCOC, KIF13A, SLC66A2, TRAPPC9, CALN1, DPY30, PLEKHA8, ARAP1, LRRK2, AP1S3, VTI1A, CLVS1, CNST, MS4A6E, ATP9B"
"55","GO:0005838",0.0361074171408133,0.991129275767252,5,19,"proteasome regulatory particle","CC",26.3157894736842,"IHD","PSMC1, PSMC2, PSMD2, PSMD4, PSMD14"
"56","GO:0005852",0.0346804843766097,0.9919951748027,5,15,"eukaryotic translation initiation factor 3 complex","CC",33.3333333333333,"IHD","EIF3E, EIF3F, EIF3H, COPS5, EIF3L"
"57","GO:0005891",0.0218049707987076,0.989347837629159,23,52,"voltage-gated calcium channel complex","CC",44.2307692307692,"IHD","CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA2D1, CACNB2, CACNB4, PDE4B, PDE4D, RYR1, SCN1A, SCN2A, SCN3A, SCN8A, SCN9A, SCN10A, CACNA1I, CACNG3, CACNG2, CACNG4, CACNA2D3, CATSPERB"
"58","GO:0005901",0.0027792569760152,0.998725391195337,30,74,"caveola","CC",40.5405405405405,"IHD","ADCY8, ADRA1B, ADRA1A, CBL, CDH1, CDH13, CDH15, EFNA5, HTR2A, IGF1R, INSR, IRS1, JAK2, KCNMA1, LRP6, MAPK1, PTGIS, SLC2A1, TGFBR2, TRPC4, AKAP6, NOS1AP, DLC1, SORBS1, PACSIN2, CORO1C, MYOF, PLVAP, LRRK2, SPRED1, CAVIN1"
"59","GO:0005975",0.0478072685149252,0.962238184664062,109,551,"carbohydrate metabolic process","BP",19.7822141560799,"IHD","ACACB, ACADM, APP, ARNT, BRAF, CLTC, CPT1A, EP300, EXT1, PTK2B, FOXO1, FUCA2, FUT8, GALNT3, GANC, GCK, GLB1, GPD1, GPD2, GPLD1, NR3C1, GSK3B, GYG1, GYS2, HIF1A, HK1, NDST1, HTR2A, INSR, IRS1, KHK, LEPR, LRP5, MAN1A1, MAN2A1, ME1, NPC1, NPY1R, NTSR1, OAS1, OGDH, P2RX7, PRKN, PFKFB3, PFKM, PGM5, PHKB, PLA2G4A, PMM2, PPARA, PPP2CA, PRKAA2, PRKACA, PRKCE, PRKG1, PYGB, RORA, SI, ST8SIA1, SLC2A1, SLC2A5, TCF7L2, ST8SIA4, B3GALT1, MGAM, B4GALT6, B4GALT5, NDST3, KL, NCOR1, HDAC4, SLC23A2, GNE, UST, B3GALT5, SORBS1, FUT9, PPARGC1A, MAN1A2, WDTC1, ZBTB20, CHIA, ST6GALNAC6, CHST11, CHST15, PRKAG2, LCMT1, GALNT7, FGGY, CSGALNACT1, ADCY10, SDHAF3, NLN, GBA3, RBKS, CHST8, NDST4, CASD1, GNPTAB, UXS1, RUBCNL, NPL, ST6GALNAC5, CHST9, SLC45A3, MOGAT1, B3GLCT, KLB, ST6GALNAC3, OTOGL, HECTD4, HEXD, GLT6D1"
"60","GO:0006103",0.0485660034154655,0.987671141206838,5,15,"2-oxoglutarate metabolic process","BP",33.3333333333333,"IHD","DLST, OGDH, PHYH, AADAT, D2HGDH"
"61","GO:0006110",0.0270021328918474,0.987374375564309,17,50,"regulation of glycolytic process","BP",34,"IHD","APP, ARNT, EP300, GCK, GPD1, HIF1A, HTR2A, INSR, P2RX7, PPARA, PPP2CA, PRKAA2, PRKACA, NCOR1, HDAC4, ZBTB20, PRKAG2"
"62","GO:0006112",0.0486136614907754,0.972646562171889,21,84,"energy reserve metabolic process","BP",25,"IHD","ACADM, GCK, GSK3B, GYG1, GYS2, INSR, IRS1, KHK, LEPR, PFKM, PHKB, PYGB, KL, GFPT2, SORBS1, PRKAG2, PID1, ADCY10, RUBCNL, MRAP2, ADGRF5, ADGRF1"
"63","GO:0006268",0.0352684466403065,0.990252521335121,6,20,"DNA unwinding involved in DNA replication","BP",30,"IHD","HMGA1, MCM4, MCM6, RECQL, RECQL5, GINS4"
"64","GO:0006302",0.0274658041380235,0.980603449480961,65,275,"double-strand break repair","BP",23.6363636363636,"IHD","ABL1, ATR, BCL7A, BRCA2, CHEK1, ERCC8, DNTT, FEN1, XRCC6, MCM4, MCM6, MGMT, MSH2, PRKDC, RAD51B, RECQL, REV3L, RPA3, SMARCE1, UVRAG, VCP, XRCC4, XRCC5, YY1, DPF3, CDC7, RUVBL1, RECQL5, BABAM2, PSMD14, POLQ, HSF2BP, CHEK2, ZNF365, KDM1A, SMCHD1, ZFYVE26, SPIDR, ZMYND8, RAD54B, NIPBL, SAMHD1, RNF138, UIMC1, MBTD1, HPF1, PARPBP, FMN2, SMARCAD1, HMCES, ARID1B, FANCM, INIP, MMS19, DCLRE1B, CYREN, SMC6, PALB2, RMI1, BRIP1, SLF1, GINS4, TNKS1BP1, HELB, PPP4R2, RNF169, MCM9, C14orf39, POLN"
"65","GO:0006310",0.0203001406597154,0.98586828374407,65,293,"DNA recombination","BP",22.1843003412969,"IHD","ABL1, BCL6, BRCA2, CHEK1, CCR6, FEN1, XRCC6, KPNA1, KPNA2, MCM4, MCM6, MSH2, MSH3, PRKDC, PTPRC, RAD51B, RAG1, RECQL, REV3L, RPA3, SYCP1, TFRC, XRCC4, XRCC5, YY1, CDC7, RUVBL1, RECQL5, PSMD14, POLQ, HSF2BP, ZNF365, KDM1A, SMCHD1, ZFYVE26, SPIDR, ZMYND8, RAD54B, NIPBL, SAMHD1, LEF1, UCHL5, RNF138, MBTD1, INO80D, PARPBP, SMARCAD1, HMCES, FANCM, INIP, MMS19, HROB, CYREN, SMC6, PALB2, RMI1, BRIP1, ZRANB3, SLF1, GINS4, HELB, PPP4R2, RNF169, MCM9, ANKRD31, C14orf39, POLN, MEI4"
"66","GO:0006481",0.0289756851213815,1,2,2,"C-terminal protein methylation","BP",100,"IHD","ICMT, LCMT1"
"67","GO:0006573",0.0292444493597545,0.996081975288165,4,7,"valine metabolic process","BP",57.1428571428571,"IHD","BCAT1, ALDH6A1, HIBADH, HIBCH"
"68","GO:0006574",0.0378087070775961,0.997444956991111,3,4,"valine catabolic process","BP",75,"IHD","ALDH6A1, HIBADH, HIBCH"
"69","GO:0006577",0.0196723769770528,0.995170842412819,7,16,"amino-acid betaine metabolic process","BP",43.75,"IHD","ACADL, ACADM, ALDH7A1, CPT1A, BBOX1, DMGDH, CHDH"
"70","GO:0006578",0.0291660882862566,0.996706659899471,4,6,"amino-acid betaine biosynthetic process","BP",66.6666666666667,"IHD","ACADM, ALDH7A1, BBOX1, CHDH"
